filename,class_label,label,width,height,aspect_ratio,mean_intensity,std_intensity,min_intensity,max_intensity,contrast_glcm,homogeneity_glcm,energy_glcm,correlation_glcm,entropy_glcm,edge_density
infected/image12065.jpg,1,infected,267,252,1.0595,66.8508,47.0306,0.0,253.0,304.0629,0.1291,0.0249,0.9288,12.5881,0.2911
infected/image12066.jpg,1,infected,300,238,1.2605,64.3484,48.5073,0.0,251.0,370.358,0.1827,0.0546,0.9197,12.3411,0.2739
infected/image12067.jpg,1,infected,280,236,1.1864,64.4903,46.4262,0.0,244.0,269.4149,0.1386,0.025,0.9349,12.4774,0.264
infected/image12069.jpg,1,infected,249,264,0.9432,64.8977,48.1788,0.0,246.0,218.4342,0.1763,0.0545,0.9512,12.099,0.2583
infected/image12072.jpg,1,infected,257,277,0.9278,66.6777,45.7586,0.0,239.0,219.232,0.1383,0.0246,0.9456,12.4717,0.2568
infected/image12073.jpg,1,infected,273,243,1.1235,65.01,53.469,0.0,248.0,136.3579,0.221,0.0687,0.9761,11.7309,0.1937
infected/image12074.jpg,1,infected,300,239,1.2552,59.0591,47.3716,0.0,238.0,236.3869,0.2125,0.0596,0.9463,11.9326,0.2353
infected/image12075.jpg,1,infected,259,245,1.0571,66.7637,51.7917,0.0,248.0,221.5247,0.2336,0.1001,0.9581,11.7438,0.2518
infected/image12076.jpg,1,infected,251,261,0.9617,71.8638,52.9675,0.0,249.0,144.3079,0.2098,0.0657,0.9741,11.9177,0.1968
infected/image12077.jpg,1,infected,233,232,1.0043,67.5844,52.2827,0.0,246.0,151.1443,0.2121,0.0664,0.9722,11.8543,0.2018
infected/image12078.jpg,1,infected,243,238,1.021,61.1765,47.7699,0.0,245.0,276.2567,0.2004,0.0637,0.9382,12.0294,0.2471
infected/image12079.jpg,1,infected,284,296,0.9595,66.342,46.0869,0.0,243.0,257.6265,0.1494,0.0337,0.9354,12.4091,0.2574
infected/image12080.jpg,1,infected,253,278,0.9101,60.6769,45.7769,0.0,249.0,173.3532,0.2117,0.0577,0.9579,11.8744,0.2049
infected/image12081.jpg,1,infected,283,269,1.052,63.5677,47.6644,0.0,245.0,280.6091,0.19,0.0586,0.937,12.1629,0.248
infected/image12083.jpg,1,infected,237,259,0.9151,65.1415,46.8249,0.0,252.0,248.659,0.164,0.0442,0.94,12.2649,0.2569
infected/image12084.jpg,1,infected,293,225,1.3022,67.0925,54.374,0.0,249.0,116.2489,0.2245,0.0628,0.9803,11.7495,0.1892
infected/image12085.jpg,1,infected,286,225,1.2711,61.0229,47.7192,0.0,246.0,281.8441,0.2022,0.0681,0.9369,12.0186,0.2473
infected/image12086.jpg,1,infected,262,264,0.9924,62.4634,48.1927,0.0,248.0,253.0382,0.2054,0.0637,0.9447,12.0331,0.2466
infected/image12088.jpg,1,infected,250,257,0.9728,66.015,47.0614,0.0,241.0,244.7131,0.1478,0.0319,0.9427,12.409,0.2611
infected/image12092.jpg,1,infected,272,284,0.9577,66.7537,46.7064,0.0,252.0,240.3688,0.1498,0.0393,0.9421,12.3484,0.2472
infected/image12094.jpg,1,infected,247,240,1.0292,65.862,47.6423,0.0,246.0,302.3808,0.1625,0.0344,0.9323,12.457,0.2625
infected/image12095.jpg,1,infected,252,227,1.1101,62.381,47.999,0.0,254.0,286.9892,0.1886,0.0532,0.9363,12.1606,0.2524
infected/image12097.jpg,1,infected,266,282,0.9433,60.8698,47.1221,0.0,243.0,236.0787,0.1976,0.047,0.9458,12.0911,0.2397
infected/image12098.jpg,1,infected,300,258,1.1628,72.2416,52.1223,0.0,254.0,100.0894,0.1786,0.0316,0.9815,12.1584,0.1334
infected/image12099.jpg,1,infected,242,252,0.9603,66.9718,49.6819,0.0,244.0,367.3188,0.1571,0.0541,0.924,12.4053,0.2902
infected/image12100.jpg,1,infected,266,262,1.0153,64.9575,47.2749,0.0,247.0,307.5313,0.1643,0.0494,0.9298,12.3222,0.2789
infected/image12102.jpg,1,infected,300,253,1.1858,66.1815,45.6796,0.0,246.0,282.9562,0.1363,0.0308,0.9283,12.4967,0.2592
infected/image12103.jpg,1,infected,235,264,0.8902,71.9683,54.2651,0.0,250.0,119.3863,0.2137,0.0553,0.9796,11.9049,0.1923
infected/image12104.jpg,1,infected,231,244,0.9467,63.9443,48.2493,0.0,246.0,202.8821,0.207,0.0504,0.9559,12.0461,0.233
infected/image12106.jpg,1,infected,300,231,1.2987,61.0734,45.5008,0.0,242.0,213.1079,0.1974,0.0353,0.9475,12.1283,0.2262
infected/image12107.jpg,1,infected,300,300,1.0,63.2287,49.1855,0.0,245.0,237.0854,0.204,0.0833,0.9495,11.8535,0.2337
infected/image12108.jpg,1,infected,249,257,0.9689,67.6655,45.9034,0.0,240.0,231.1161,0.1458,0.0295,0.9429,12.4227,0.2607
infected/image12109.jpg,1,infected,287,225,1.2756,67.9285,45.9844,0.0,240.0,284.6134,0.1287,0.0229,0.9289,12.585,0.268
infected/image12110.jpg,1,infected,248,290,0.8552,59.5146,48.2888,0.0,244.0,281.7749,0.2235,0.0906,0.9382,11.7975,0.2441
infected/image12111.jpg,1,infected,263,252,1.0437,58.4339,44.8508,0.0,246.0,207.1451,0.2071,0.0595,0.9472,11.9088,0.2346
infected/image12113.jpg,1,infected,300,287,1.0453,66.6739,48.5365,0.0,244.0,196.2734,0.2013,0.0504,0.9579,12.0913,0.215
infected/image12114.jpg,1,infected,300,217,1.3825,64.1489,46.2368,0.0,250.0,249.0504,0.1764,0.0396,0.9403,12.2561,0.2604
infected/image12116.jpg,1,infected,300,300,1.0,64.6316,47.3939,0.0,242.0,263.9039,0.1726,0.0314,0.9403,12.3598,0.2449
infected/image12117.jpg,1,infected,276,257,1.0739,64.9687,45.6162,0.0,244.0,279.3593,0.1429,0.0291,0.9287,12.4761,0.2531
infected/image12118.jpg,1,infected,300,300,1.0,76.6108,55.7114,0.0,255.0,140.44,0.1994,0.0512,0.9772,12.0935,0.2178
infected/image12119.jpg,1,infected,250,291,0.8591,75.8983,52.2036,0.0,250.0,123.3207,0.1737,0.0323,0.9773,12.22,0.181
infected/image12120.jpg,1,infected,240,300,0.8,63.7913,46.7481,0.0,252.0,238.4203,0.1686,0.0525,0.9423,12.2087,0.2425
infected/image12121.jpg,1,infected,256,253,1.0119,69.8444,47.3212,0.0,245.0,276.0602,0.1254,0.0208,0.9356,12.6326,0.2836
infected/image12122.jpg,1,infected,280,276,1.0145,63.7388,45.489,0.0,249.0,210.2204,0.159,0.0393,0.9464,12.2566,0.2365
infected/image12125.jpg,1,infected,262,263,0.9962,60.2037,48.0297,0.0,248.0,269.9015,0.2307,0.0761,0.9406,11.872,0.2269
infected/image12127.jpg,1,infected,257,272,0.9449,61.0273,47.4155,0.0,242.0,241.5014,0.1986,0.0539,0.9453,12.0666,0.2435
infected/image12128.jpg,1,infected,251,270,0.9296,62.5741,46.361,0.0,253.0,243.5972,0.1673,0.0502,0.9412,12.1941,0.2443
infected/image12129.jpg,1,infected,257,245,1.049,63.1681,44.5788,0.0,240.0,190.5586,0.1722,0.0406,0.9513,12.1878,0.2502
infected/image12132.jpg,1,infected,257,300,0.8567,66.6053,48.1977,0.0,247.0,258.5298,0.1887,0.0504,0.9434,12.2196,0.2413
infected/image12133.jpg,1,infected,300,279,1.0753,63.5549,53.0956,0.0,250.0,151.0388,0.2262,0.076,0.9731,11.7031,0.1953
infected/image12134.jpg,1,infected,240,256,0.9375,65.9066,49.1351,0.0,248.0,209.3297,0.2114,0.0645,0.956,11.9878,0.2338
infected/image12135.jpg,1,infected,249,273,0.9121,71.7608,54.3571,0.0,247.0,100.9815,0.216,0.0547,0.9828,11.8513,0.1783
infected/image12136.jpg,1,infected,275,300,0.9167,62.5759,48.1052,0.0,248.0,256.5716,0.2075,0.0732,0.9434,11.9597,0.2453
infected/image12137.jpg,1,infected,240,263,0.9125,59.8941,47.1037,0.0,248.0,254.2707,0.212,0.0772,0.9413,11.8802,0.2538
infected/image12139.jpg,1,infected,300,259,1.1583,61.9139,50.4415,0.0,249.0,385.9142,0.2199,0.0919,0.9227,11.99,0.2777
infected/image12140.jpg,1,infected,300,246,1.2195,59.9784,46.6966,0.0,249.0,227.8332,0.222,0.0622,0.9467,11.9177,0.2255
infected/image12141.jpg,1,infected,254,253,1.004,57.2332,47.5758,0.0,240.0,243.5759,0.2311,0.074,0.9454,11.7645,0.2339
infected/image12142.jpg,1,infected,239,251,0.9522,62.1398,44.9354,0.0,245.0,209.2319,0.1667,0.0406,0.9452,12.19,0.2376
infected/image12143.jpg,1,infected,300,250,1.2,57.1818,45.8627,0.0,247.0,213.2995,0.2291,0.085,0.948,11.6847,0.2394
infected/image12144.jpg,1,infected,243,220,1.1045,64.2843,47.2842,0.0,242.0,234.0175,0.1885,0.0452,0.9469,12.1862,0.2354
infected/image12145.jpg,1,infected,253,272,0.9301,63.1722,45.6771,0.0,239.0,247.9898,0.1575,0.043,0.9383,12.2878,0.2435
infected/image12146.jpg,1,infected,300,300,1.0,51.4885,44.4679,0.0,240.0,202.7759,0.3155,0.075,0.9477,11.3843,0.2122
infected/image12147.jpg,1,infected,300,252,1.1905,77.7921,54.7929,0.0,253.0,135.7775,0.1878,0.0417,0.9772,12.1774,0.2099
infected/image12148.jpg,1,infected,300,286,1.049,61.9023,45.1575,0.0,248.0,189.5381,0.1887,0.0406,0.9526,12.0974,0.2188
infected/image12149.jpg,1,infected,268,245,1.0939,56.6708,48.4549,0.0,244.0,268.5346,0.2491,0.1088,0.9416,11.5301,0.2371
infected/image12150.jpg,1,infected,262,245,1.0694,71.5568,48.9939,0.0,247.0,125.9459,0.1661,0.0295,0.9737,12.217,0.149
infected/image12152.jpg,1,infected,288,258,1.1163,69.4946,46.4843,0.0,242.0,247.7688,0.1413,0.034,0.9407,12.4853,0.2489
infected/image12154.jpg,1,infected,262,265,0.9887,64.7223,45.7662,0.0,247.0,325.3597,0.1281,0.0269,0.9197,12.5839,0.2769
infected/image12155.jpg,1,infected,300,241,1.2448,64.0671,48.9126,0.0,252.0,313.2852,0.1943,0.0697,0.9332,12.119,0.2661
infected/image12157.jpg,1,infected,252,288,0.875,60.982,46.2059,0.0,242.0,220.6314,0.1782,0.0549,0.945,12.0829,0.2404
infected/image12158.jpg,1,infected,256,243,1.0535,63.966,45.7559,0.0,244.0,267.4403,0.1528,0.0439,0.9331,12.352,0.2315
infected/image12159.jpg,1,infected,278,300,0.9267,64.8634,48.1414,0.0,246.0,218.1663,0.1758,0.0498,0.9508,12.1513,0.2642
infected/image12160.jpg,1,infected,254,300,0.8467,60.2106,47.1614,0.0,243.0,202.3528,0.1984,0.0601,0.9526,11.8624,0.2405
infected/image12161.jpg,1,infected,300,300,1.0,64.1106,46.8064,0.0,246.0,276.3103,0.1558,0.0438,0.9331,12.3512,0.2567
infected/image12162.jpg,1,infected,300,257,1.1673,60.1759,48.1677,0.0,242.0,235.0169,0.2224,0.0666,0.9485,11.8646,0.2418
infected/image12165.jpg,1,infected,274,239,1.1464,61.9638,47.6183,0.0,245.0,240.4569,0.2054,0.0518,0.9464,12.0527,0.2132
infected/image12166.jpg,1,infected,259,252,1.0278,67.7618,46.4769,0.0,249.0,303.0113,0.1436,0.043,0.9266,12.47,0.246
infected/image12167.jpg,1,infected,257,300,0.8567,59.4441,47.9307,0.0,244.0,288.7828,0.2209,0.0938,0.9358,11.7981,0.2479
infected/image12168.jpg,1,infected,300,240,1.25,60.8854,48.5133,0.0,249.0,259.5942,0.2257,0.0884,0.9437,11.7919,0.2433
infected/image12170.jpg,1,infected,240,250,0.96,65.1786,46.6211,0.0,251.0,279.8796,0.145,0.0339,0.9323,12.4661,0.2579
infected/image12171.jpg,1,infected,264,292,0.9041,74.6355,51.0598,0.0,248.0,116.7293,0.171,0.0322,0.9775,12.2033,0.1652
infected/image12172.jpg,1,infected,272,249,1.0924,58.9523,48.2088,0.0,248.0,281.8247,0.2249,0.0857,0.938,11.8088,0.2431
infected/image12173.jpg,1,infected,237,247,0.9595,66.2877,49.3993,0.0,249.0,364.1639,0.1751,0.0701,0.9242,12.2637,0.2834
infected/image12174.jpg,1,infected,286,240,1.1917,68.2662,52.7912,0.0,246.0,151.0546,0.2063,0.0607,0.9728,11.8932,0.2055
infected/image12176.jpg,1,infected,262,226,1.1593,64.9317,53.6479,0.0,248.0,93.5239,0.2433,0.0703,0.9837,11.5293,0.1768
infected/image12177.jpg,1,infected,256,259,0.9884,63.3038,48.1499,0.0,243.0,270.0571,0.1984,0.0627,0.9408,12.0831,0.2362
infected/image12178.jpg,1,infected,287,253,1.1344,60.3049,47.2998,0.0,243.0,259.891,0.2023,0.0515,0.941,12.078,0.2423
infected/image12180.jpg,1,infected,273,285,0.9579,70.5176,53.0251,0.0,248.0,153.3524,0.2116,0.068,0.9725,11.8958,0.2017
infected/image12181.jpg,1,infected,251,259,0.9691,63.2557,49.1438,0.0,245.0,360.921,0.1887,0.0848,0.9239,12.0983,0.2737
infected/image12197.jpg,1,infected,234,234,1.0,58.543,40.9003,0.0,249.0,195.5136,0.1818,0.0553,0.9384,11.8152,0.1808
infected/image12222.jpg,1,infected,259,236,1.0975,64.5382,38.9682,0.0,255.0,413.4069,0.1278,0.0473,0.8555,12.3463,0.212
infected/image12233.jpg,1,infected,256,234,1.094,65.0405,32.3269,0.0,255.0,209.2859,0.1871,0.0666,0.8887,11.3979,0.0924
infected/image12256.jpg,1,infected,230,221,1.0407,67.0346,36.7294,0.0,255.0,250.6113,0.1929,0.0698,0.8977,11.4996,0.1149
infected/image12260.jpg,1,infected,248,273,0.9084,88.4323,50.0172,0.0,237.0,274.8109,0.1505,0.0478,0.9439,12.4962,0.1751
infected/image12263.jpg,1,infected,251,300,0.8367,60.2549,39.7824,0.0,254.0,230.8243,0.1477,0.0359,0.9228,12.1675,0.1834
infected/image12278.jpg,1,infected,300,300,1.0,59.3574,40.6157,0.0,252.0,211.7792,0.1629,0.046,0.932,12.0438,0.1925
infected/image12283.jpg,1,infected,278,264,1.053,53.7478,42.533,0.0,254.0,236.7293,0.1885,0.0619,0.932,11.7503,0.1674
infected/image12284.jpg,1,infected,270,271,0.9963,50.4506,41.7725,0.0,247.0,183.7546,0.2219,0.0854,0.9444,11.3347,0.1664
infected/image12285.jpg,1,infected,261,250,1.044,54.4715,40.6647,0.0,248.0,244.9315,0.178,0.0624,0.9215,11.8317,0.1791
infected/image12286.jpg,1,infected,300,228,1.3158,61.7707,40.9093,0.0,255.0,327.0099,0.1811,0.0987,0.8963,11.7805,0.2147
infected/image12287.jpg,1,infected,225,245,0.9184,62.0247,40.9423,0.0,255.0,330.795,0.1788,0.0944,0.896,11.8169,0.2138
infected/image12288.jpg,1,infected,300,300,1.0,53.9162,42.0941,0.0,249.0,181.084,0.188,0.0548,0.9467,11.753,0.1646
infected/image12289.jpg,1,infected,244,223,1.0942,62.9156,40.2471,0.0,255.0,373.5906,0.1494,0.0647,0.8789,12.1392,0.2162
infected/image12290.jpg,1,infected,239,220,1.0864,66.4792,36.1427,0.0,255.0,229.456,0.1919,0.0647,0.9034,11.4916,0.1042
infected/image12291.jpg,1,infected,275,300,0.9167,58.2467,40.8189,0.0,255.0,212.9129,0.1714,0.0516,0.9325,11.903,0.1777
infected/image12292.jpg,1,infected,238,300,0.7933,66.8914,37.7232,0.0,250.0,237.4902,0.1256,0.0271,0.9108,12.3411,0.2038
infected/image12293.jpg,1,infected,252,252,1.0,65.028,41.5181,0.0,255.0,373.0066,0.1756,0.0975,0.8855,11.8253,0.2233
infected/image12297.jpg,1,infected,254,241,1.0539,96.496,47.3195,0.0,242.0,215.3842,0.133,0.031,0.951,12.5927,0.1612
infected/image12298.jpg,1,infected,269,278,0.9676,50.3851,41.536,0.0,250.0,209.7253,0.2208,0.0836,0.9357,11.3596,0.1697
infected/image12299.jpg,1,infected,255,244,1.0451,61.7559,42.2351,0.0,255.0,376.6913,0.1839,0.1032,0.8883,11.7728,0.2208
infected/image12300.jpg,1,infected,278,260,1.0692,96.7967,48.0152,0.0,241.0,207.4033,0.139,0.0384,0.9541,12.5373,0.1632
infected/image12301.jpg,1,infected,263,275,0.9564,102.5249,46.376,0.0,245.0,203.5269,0.1287,0.0263,0.9517,12.6027,0.1658
infected/image12302.jpg,1,infected,237,210,1.1286,63.519,41.3152,0.0,255.0,407.2179,0.1562,0.0716,0.8738,12.1023,0.2212
infected/image12303.jpg,1,infected,296,296,1.0,97.7078,48.9379,0.0,242.0,276.0265,0.1375,0.0389,0.9411,12.5439,0.1844
infected/image12311.jpg,1,infected,300,297,1.0101,98.2802,48.6776,0.0,250.0,246.5909,0.1414,0.0408,0.947,12.5371,0.1725
infected/image12312.jpg,1,infected,254,291,0.8729,97.3908,48.8035,0.0,244.0,279.3997,0.1344,0.0353,0.9401,12.6069,0.1865
infected/image12313.jpg,1,infected,269,229,1.1747,54.8641,40.7493,0.0,253.0,237.7304,0.1744,0.0595,0.9243,11.8682,0.1811
infected/image12314.jpg,1,infected,274,296,0.9257,54.6344,41.2098,0.0,253.0,229.66,0.1805,0.0651,0.9284,11.7773,0.1824
infected/image12315.jpg,1,infected,256,247,1.0364,54.8347,41.0928,0.0,252.0,211.3986,0.188,0.059,0.9341,11.7452,0.1661
infected/image12318.jpg,1,infected,274,300,0.9133,93.3395,48.882,0.0,239.0,268.6864,0.1439,0.0436,0.9426,12.5191,0.1794
infected/image12371.jpg,1,infected,267,231,1.1558,53.7696,41.6294,0.0,254.0,172.6079,0.1902,0.0549,0.9478,11.6852,0.1655
infected/image12376.jpg,1,infected,247,221,1.1176,61.3428,35.7925,0.0,255.0,199.7048,0.2299,0.1124,0.9149,11.0386,0.09
infected/image12385.jpg,1,infected,246,237,1.038,56.7456,40.4632,0.0,254.0,240.4268,0.1685,0.0543,0.9223,11.9689,0.1859
infected/image12386.jpg,1,infected,300,300,1.0,53.9802,42.3973,0.0,252.0,167.4032,0.2094,0.0647,0.9513,11.5052,0.1623
infected/image12387.jpg,1,infected,231,233,0.9914,59.8392,36.6534,0.0,255.0,238.9547,0.2337,0.1176,0.9023,11.0583,0.0992
infected/image12388.jpg,1,infected,300,271,1.107,65.6124,38.6907,0.0,252.0,239.6589,0.1391,0.0392,0.9146,12.2426,0.2083
infected/image12389.jpg,1,infected,264,249,1.0602,88.7663,50.0244,0.0,236.0,263.0397,0.1502,0.0508,0.9464,12.4783,0.17
infected/image12390.jpg,1,infected,276,249,1.1084,62.8097,39.1613,0.0,250.0,276.6634,0.1501,0.0538,0.9036,12.1507,0.2036
infected/image12393.jpg,1,infected,256,230,1.113,101.7725,45.4852,0.0,239.0,225.123,0.1236,0.0229,0.9443,12.6514,0.1691
infected/image12394.jpg,1,infected,273,223,1.2242,62.027,41.8568,0.0,255.0,364.5343,0.1853,0.1006,0.8902,11.7906,0.2156
infected/image12395.jpg,1,infected,245,229,1.0699,64.0187,40.329,0.0,255.0,292.7463,0.1611,0.0656,0.9064,12.0073,0.2021
infected/image12415.jpg,1,infected,300,205,1.4634,64.338,35.6337,0.0,255.0,268.1101,0.1891,0.0781,0.8817,11.4611,0.1074
infected/image12436.jpg,1,infected,286,254,1.126,102.055,45.5982,0.0,247.0,234.6508,0.1262,0.0263,0.9422,12.6509,0.172
infected/image12437.jpg,1,infected,275,252,1.0913,62.7322,34.3294,0.0,255.0,180.9278,0.2142,0.0996,0.9155,11.1441,0.0846
infected/image12438.jpg,1,infected,281,279,1.0072,58.9734,40.2687,0.0,248.0,227.7861,0.1714,0.0554,0.9254,11.943,0.1899
infected/image12439.jpg,1,infected,256,282,0.9078,93.9029,46.421,0.0,246.0,251.199,0.123,0.029,0.9404,12.6644,0.1487
infected/image12440.jpg,1,infected,248,235,1.0553,56.0101,40.5641,0.0,246.0,217.8146,0.1747,0.0526,0.9302,11.8772,0.169
infected/image12441.jpg,1,infected,235,252,0.9325,55.3238,41.4625,0.0,245.0,187.6561,0.2147,0.0843,0.9424,11.4525,0.1758
infected/image12451.jpg,1,infected,252,234,1.0769,66.2866,34.9679,0.0,255.0,269.3427,0.1749,0.0681,0.8774,11.5947,0.1052
infected/image12452.jpg,1,infected,276,237,1.1646,67.1412,34.9778,0.0,255.0,293.4189,0.1653,0.0634,0.8655,11.6788,0.1107
infected/image12453.jpg,1,infected,269,211,1.2749,64.733,36.8275,0.0,255.0,239.0985,0.2047,0.0795,0.9022,11.3686,0.1065
infected/image12454.jpg,1,infected,275,247,1.1134,61.4996,42.2916,0.0,254.0,377.4845,0.1906,0.1079,0.8884,11.7403,0.2202
infected/image12457.jpg,1,infected,262,246,1.065,61.4762,33.6855,0.0,255.0,230.3893,0.2048,0.0975,0.8862,11.2465,0.0919
infected/image12458.jpg,1,infected,265,243,1.0905,65.5545,35.1925,0.0,255.0,282.92,0.1773,0.0706,0.8716,11.6012,0.1108
infected/image12459.jpg,1,infected,265,296,0.8953,63.0833,40.7065,0.0,255.0,356.6085,0.1675,0.0844,0.8861,11.9626,0.221
infected/image12464.jpg,1,infected,227,216,1.0509,61.1424,36.807,0.0,251.0,268.0222,0.2203,0.1064,0.8905,11.176,0.1047
infected/image12465.jpg,1,infected,300,262,1.145,62.8261,39.9592,0.0,251.0,241.8793,0.1523,0.0483,0.9196,12.1439,0.2075
infected/image12466.jpg,1,infected,241,275,0.8764,89.9385,50.5181,0.0,240.0,265.9435,0.148,0.0492,0.9469,12.4965,0.1741
infected/image12488.jpg,1,infected,300,258,1.1628,50.9995,42.1273,0.0,248.0,173.4647,0.2214,0.08,0.9485,11.352,0.1738
infected/image12489.jpg,1,infected,260,276,0.942,50.9477,41.6147,0.0,250.0,151.8573,0.2128,0.0638,0.9541,11.4711,0.1597
infected/image12490.jpg,1,infected,278,254,1.0945,61.4402,40.1826,0.0,251.0,244.3431,0.1507,0.0473,0.9201,12.136,0.2008
infected/image12491.jpg,1,infected,284,243,1.1687,59.7041,41.1042,0.0,252.0,178.721,0.1846,0.0554,0.944,11.7493,0.1833
infected/image12500.jpg,1,infected,271,300,0.9033,54.8508,40.9653,0.0,249.0,233.8151,0.1866,0.0692,0.926,11.761,0.1844
infected/image12501.jpg,1,infected,237,251,0.9442,63.9375,36.8197,0.0,255.0,236.6219,0.2163,0.0936,0.9039,11.2486,0.105
infected/image12502.jpg,1,infected,300,257,1.1673,51.12,41.7685,0.0,248.0,199.0625,0.2194,0.0843,0.9398,11.3698,0.1735
infected/image12507.jpg,1,infected,278,249,1.1165,63.1167,42.0142,0.0,255.0,385.4814,0.1817,0.1013,0.8846,11.8157,0.2197
infected/image12508.jpg,1,infected,228,228,1.0,66.8989,40.6137,0.0,255.0,332.3749,0.1586,0.0728,0.894,12.0113,0.2226
infected/image12510.jpg,1,infected,269,292,0.9212,57.4695,42.144,0.0,250.0,207.0186,0.1935,0.0625,0.9393,11.7023,0.1682
infected/image12511.jpg,1,infected,286,260,1.1,63.0046,41.9962,0.0,255.0,373.387,0.1848,0.105,0.8878,11.777,0.2178
infected/image12513.jpg,1,infected,242,259,0.9344,53.0885,41.0277,0.0,249.0,223.4296,0.1899,0.0662,0.9298,11.7052,0.1751
infected/image12514.jpg,1,infected,241,277,0.87,60.7911,36.2123,0.0,255.0,215.2284,0.237,0.1223,0.9098,10.9653,0.0931
infected/image12516.jpg,1,infected,254,228,1.114,62.5057,41.5718,0.0,255.0,282.2352,0.1903,0.0941,0.9146,11.7252,0.2094
infected/image12524.jpg,1,infected,279,246,1.1341,65.7793,41.3616,0.0,255.0,364.8869,0.1766,0.0972,0.8875,11.8282,0.2177
infected/image12531.jpg,1,infected,228,300,0.76,57.6222,40.7774,0.0,250.0,217.4472,0.1445,0.0333,0.931,12.1508,0.1769
infected/image12535.jpg,1,infected,285,242,1.1777,64.7696,36.2145,0.0,255.0,240.1903,0.2042,0.0832,0.8982,11.3511,0.1022
infected/image12536.jpg,1,infected,300,277,1.083,101.6791,45.1109,0.0,242.0,246.9959,0.1173,0.0222,0.9376,12.6765,0.177
infected/image12537.jpg,1,infected,252,219,1.1507,61.9931,41.7381,0.0,255.0,348.4564,0.185,0.0967,0.8944,11.8107,0.2158
infected/image12538.jpg,1,infected,242,217,1.1152,59.8178,36.7045,0.0,254.0,241.3201,0.2312,0.1176,0.9016,11.0434,0.1009
infected/image12539.jpg,1,infected,259,300,0.8633,58.5247,39.9742,0.0,251.0,259.1422,0.1444,0.0388,0.9136,12.1901,0.189
infected/image12540.jpg,1,infected,252,261,0.9655,96.8002,51.0332,0.0,242.0,322.8823,0.1482,0.051,0.9363,12.5046,0.1891
infected/image12541.jpg,1,infected,258,300,0.86,57.1789,40.0175,0.0,252.0,266.0874,0.1568,0.0502,0.9115,12.0916,0.1867
infected/image12542.jpg,1,infected,250,246,1.0163,51.7002,41.0405,0.0,247.0,219.4063,0.1976,0.0697,0.931,11.5956,0.1684
infected/image12543.jpg,1,infected,268,233,1.1502,61.7267,36.5974,0.0,255.0,254.6642,0.2214,0.1065,0.8944,11.1827,0.103
infected/image12544.jpg,1,infected,238,274,0.8686,95.6121,48.6072,0.0,242.0,229.9775,0.1342,0.0352,0.9504,12.6044,0.1652
infected/image12545.jpg,1,infected,267,290,0.9207,52.7163,41.0178,0.0,251.0,219.7128,0.1917,0.0656,0.931,11.688,0.1667
infected/image12546.jpg,1,infected,281,249,1.1285,60.6685,36.8822,0.0,255.0,259.8853,0.2297,0.1209,0.8937,11.0616,0.1042
infected/image12547.jpg,1,infected,246,234,1.0513,61.9863,39.0762,0.0,251.0,267.9544,0.1463,0.0478,0.9064,12.1714,0.2003
infected/image12548.jpg,1,infected,238,281,0.847,62.8149,36.2162,0.0,255.0,269.6569,0.2068,0.0954,0.8845,11.3298,0.1109
infected/image12549.jpg,1,infected,300,300,1.0,103.2474,44.5969,0.0,242.0,258.7223,0.1159,0.025,0.9334,12.6753,0.1645
infected/image12550.jpg,1,infected,250,245,1.0204,59.7769,36.6907,0.0,255.0,236.8911,0.2335,0.1215,0.9032,11.023,0.0994
infected/image12551.jpg,1,infected,251,250,1.004,99.0269,50.5293,0.0,246.0,213.3324,0.1581,0.0498,0.9577,12.3138,0.1674
infected/image12552.jpg,1,infected,240,241,0.9959,63.5302,35.9927,0.0,254.0,285.8975,0.1996,0.0891,0.877,11.3894,0.1089
infected/image12553.jpg,1,infected,300,247,1.2146,62.4157,40.7263,0.0,255.0,300.671,0.1792,0.0921,0.9036,11.8027,0.2103
infected/image12554.jpg,1,infected,238,226,1.0531,62.0279,41.2815,0.0,255.0,320.7226,0.1784,0.0911,0.9013,11.8122,0.2095
infected/image12555.jpg,1,infected,235,283,0.8304,55.6116,41.0996,0.0,252.0,218.6208,0.1968,0.0695,0.9314,11.7066,0.1833
infected/image12561.jpg,1,infected,254,300,0.8467,60.0402,39.49,0.0,250.0,259.6837,0.1406,0.034,0.9112,12.2736,0.191
infected/image12562.jpg,1,infected,258,292,0.8836,55.5905,40.9568,0.0,252.0,197.4678,0.1739,0.0516,0.9377,11.8895,0.187
infected/image12563.jpg,1,infected,273,235,1.1617,70.9287,35.6207,0.0,255.0,317.2959,0.1537,0.0522,0.8593,11.8132,0.1233
infected/image12564.jpg,1,infected,275,244,1.127,94.6515,48.5465,0.0,245.0,290.8534,0.1224,0.0297,0.9369,12.7586,0.1587
infected/image12565.jpg,1,infected,251,233,1.0773,59.9904,41.9673,0.0,255.0,319.4385,0.2023,0.1109,0.9047,11.6146,0.2162
infected/image12566.jpg,1,infected,293,263,1.1141,61.023,42.277,0.0,255.0,302.6554,0.2011,0.1134,0.9108,11.6178,0.2173
infected/image12567.jpg,1,infected,270,255,1.0588,65.482,38.4272,0.0,250.0,278.8183,0.146,0.0531,0.8991,12.1467,0.2048
infected/image12568.jpg,1,infected,260,297,0.8754,62.407,41.039,0.0,255.0,354.2769,0.1757,0.0922,0.8887,11.8841,0.2184
